"Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2","T","T.liquid","T.vapor","U:0","U:1","U:2","alpha.liquid","alpha.liquid_0","alpha.vapor","alphas","dgdt.liquid","dgdt.vapor","p","p_rgh","rho"
-0.000678003,1,0,0.651667,0.0833757,0,299.778,299.778,299.778,-0.0223659,-1.01473e-05,0,0.5,0.499999,0.5,0.5,0,5.6966e-05,101325,101325,0.865871
-0.000676513,1,0,0.653333,0.0833768,0.005,299.779,299.779,299.779,-0.0223279,-1.00553e-05,0,0.5,0.499999,0.5,0.5,0,5.68157e-05,101325,101325,0.86587
-0.000673533,1,0,0.653333,0.0833768,0,299.779,299.779,299.779,-0.0223279,-1.00553e-05,0,0.5,0.499999,0.5,0.5,0,5.68157e-05,101325,101325,0.86587
-0.000672035,1,0,0.655,0.0833779,0.005,299.78,299.78,299.78,-0.0222898,-9.9631e-06,0,0.5,0.499999,0.5,0.5,0,5.66663e-05,101325,101325,0.865868
-0.000673517,1,0,0.655,0.0833779,0,299.78,299.78,299.78,-0.0222898,-9.9631e-06,0,0.5,0.499999,0.5,0.5,0,5.66663e-05,101325,101325,0.865868
-0.000673517,1,0,0.656667,0.083379,0.005,299.781,299.781,299.781,-0.0222516,-9.87163e-06,0,0.5,0.499999,0.5,0.5,0,5.65159e-05,101325,101325,0.865866
-0.000672035,1,0,0.656667,0.083379,0,299.781,299.781,299.781,-0.0222516,-9.87163e-06,0,0.5,0.499999,0.5,0.5,0,5.65159e-05,101325,101325,0.865866
-0.000670553,1,0,0.658333,0.0833801,0.005,299.783,299.783,299.783,-0.0222133,-9.78189e-06,0,0.5,0.499999,0.5,0.5,0,5.63642e-05,101325,101325,0.865865
-0.000670553,1,0,0.658333,0.0833801,0,299.783,299.783,299.783,-0.0222133,-9.78189e-06,0,0.5,0.499999,0.5,0.5,0,5.63642e-05,101325,101325,0.865865
-0.000669063,1,0,0.66,0.0833813,0.005,299.784,299.784,299.784,-0.0221749,-9.69484e-06,0,0.5,0.499999,0.5,0.5,0,5.62125e-05,101325,101325,0.865863
-0.000667572,1,0,0.66,0.0833813,0,299.784,299.784,299.784,-0.0221749,-9.69484e-06,0,0.5,0.499999,0.5,0.5,0,5.62125e-05,101325,101325,0.865863
-0.000667572,1,0,0.661667,0.0833824,0.005,299.785,299.785,299.785,-0.0221364,-9.61135e-06,0,0.5,0.499999,0.5,0.5,0,5.60602e-05,101325,101325,0.865862
-0.000669063,1,0,0.661667,0.0833824,0,299.785,299.785,299.785,-0.0221364,-9.61135e-06,0,0.5,0.499999,0.5,0.5,0,5.60602e-05,101325,101325,0.865862
-0.000667572,1,0,0.663333,0.0833835,0.005,299.786,299.786,299.786,-0.0220977,-9.53219e-06,0,0.5,0.499999,0.5,0.5,0,5.59075e-05,101325,101325,0.86586
-0.000664592,1,0,0.663333,0.0833835,0,299.786,299.786,299.786,-0.0220977,-9.53219e-06,0,0.5,0.499999,0.5,0.5,0,5.59075e-05,101325,101325,0.86586
-0.000663102,1,0,0.665,0.0833846,0.005,299.788,299.788,299.788,-0.022059,-9.45802e-06,0,0.5,0.499999,0.5,0.5,0,5.57539e-05,101325,101325,0.865859
-0.000664592,1,0,0.665,0.0833846,0,299.788,299.788,299.788,-0.022059,-9.45802e-06,0,0.5,0.499999,0.5,0.5,0,5.57539e-05,101325,101325,0.865859
-0.000664592,1,0,0.666667,0.0833857,0.005,299.789,299.789,299.789,-0.0220201,-9.38922e-06,0,0.5,0.499999,0.5,0.5,0,5.56004e-05,101325,101325,0.865857
-0.000663102,1,0,0.666667,0.0833857,0,299.789,299.789,299.789,-0.0220201,-9.38922e-06,0,0.5,0.499999,0.5,0.5,0,5.56004e-05,101325,101325,0.865857
-0.000660122,1,0,0.668333,0.0833868,0.005,299.79,299.79,299.79,-0.0219811,-9.32595e-06,0,0.5,0.499999,0.5,0.5,0,5.54465e-05,101325,101325,0.865856
-0.000658632,1,0,0.668333,0.0833868,0,299.79,299.79,299.79,-0.0219811,-9.32595e-06,0,0.5,0.499999,0.5,0.5,0,5.54465e-05,101325,101325,0.865856
-0.000658632,1,0,0.67,0.0833879,0.005,299.792,299.792,299.792,-0.021942,-9.26821e-06,0,0.5,0.499999,0.5,0.5,0,5.52912e-05,101325,101325,0.865854
-0.000660122,1,0,0.67,0.0833879,0,299.792,299.792,299.792,-0.021942,-9.26821e-06,0,0.5,0.499999,0.5,0.5,0,5.52912e-05,101325,101325,0.865854
-0.000658632,1,0,0.671667,0.083389,0.005,299.793,299.793,299.793,-0.0219027,-9.21577e-06,0,0.5,0.499999,0.5,0.5,0,5.51361e-05,101325,101325,0.865852
-0.000655652,1,0,0.671667,0.083389,0,299.793,299.793,299.793,-0.0219027,-9.21577e-06,0,0.5,0.499999,0.5,0.5,0,5.51361e-05,101325,101325,0.865852
-0.000654161,1,0,0.673333,0.0833901,0.005,299.794,299.794,299.794,-0.0218633,-9.16813e-06,0,0.5,0.499999,0.5,0.5,0,5.49808e-05,101325,101325,0.865851
-0.000655652,1,0,0.673333,0.0833901,0,299.794,299.794,299.794,-0.0218633,-9.16813e-06,0,0.5,0.499999,0.5,0.5,0,5.49808e-05,101325,101325,0.865851
-0.000655652,1,0,0.675,0.0833912,0.005,299.795,299.795,299.795,-0.0218238,-9.12461e-06,0,0.5,0.499999,0.5,0.5,0,5.48237e-05,101325,101325,0.865849
-0.000654161,1,0,0.675,0.0833912,0,299.795,299.795,299.795,-0.0218238,-9.12461e-06,0,0.5,0.499999,0.5,0.5,0,5.48237e-05,101325,101325,0.865849
-0.000651181,1,0,0.676667,0.0833923,0.005,299.797,299.797,299.797,-0.0217841,-9.08437e-06,0,0.5,0.499999,0.5,0.5,0,5.46671e-05,101325,101325,0.865848
-0.000649691,1,0,0.676667,0.0833923,0,299.797,299.797,299.797,-0.0217841,-9.08437e-06,0,0.5,0.499999,0.5,0.5,0,5.46671e-05,101325,101325,0.865848
-0.000648201,1,0,0.678333,0.0833934,0.005,299.798,299.798,299.798,-0.0217443,-9.0464e-06,0,0.5,0.499999,0.5,0.5,0,5.45092e-05,101325,101325,0.865846
-0.000648201,1,0,0.678333,0.0833934,0,299.798,299.798,299.798,-0.0217443,-9.0464e-06,0,0.5,0.499999,0.5,0.5,0,5.45092e-05,101325,101325,0.865846
-0.000648201,1,0,0.68,0.0833944,0.005,299.799,299.799,299.799,-0.0217044,-9.00968e-06,0,0.5,0.499999,0.5,0.5,0,5.43516e-05,101325,101325,0.865845
-0.000648201,1,0,0.68,0.0833944,0,299.799,299.799,299.799,-0.0217044,-9.00968e-06,0,0.5,0.499999,0.5,0.5,0,5.43516e-05,101325,101325,0.865845
-0.000646711,1,0,0.681667,0.0833955,0.005,299.8,299.8,299.8,-0.0216643,-8.97313e-06,0,0.5,0.499999,0.5,0.5,0,5.41942e-05,101325,101325,0.865843
-0.000645221,1,0,0.681667,0.0833955,0,299.8,299.8,299.8,-0.0216643,-8.97313e-06,0,0.5,0.499999,0.5,0.5,0,5.41942e-05,101325,101325,0.865843
-0.000643731,1,0,0.683333,0.0833966,0.005,299.802,299.802,299.802,-0.0216241,-8.93577e-06,0,0.5,0.499999,0.5,0.5,0,5.40346e-05,101325,101325,0.865842
-0.000643731,1,0,0.683333,0.0833966,0,299.802,299.802,299.802,-0.0216241,-8.93577e-06,0,0.5,0.499999,0.5,0.5,0,5.40346e-05,101325,101325,0.865842
-0.00064224,1,0,0.685,0.0833977,0.005,299.803,299.803,299.803,-0.0215838,-8.89669e-06,0,0.5,0.499999,0.5,0.5,0,5.38747e-05,101325,101325,0.86584
-0.00064075,1,0,0.685,0.0833977,0,299.803,299.803,299.803,-0.0215838,-8.89669e-06,0,0.5,0.499999,0.5,0.5,0,5.38747e-05,101325,101325,0.86584
-0.00063926,1,0,0.686667,0.0833987,0.005,299.804,299.804,299.804,-0.0215433,-8.85517e-06,0,0.5,0.499999,0.5,0.5,0,5.37147e-05,101325,101325,0.865839
-0.00063926,1,0,0.686667,0.0833987,0,299.804,299.804,299.804,-0.0215433,-8.85517e-06,0,0.5,0.499999,0.5,0.5,0,5.37147e-05,101325,101325,0.865839
-0.00063777,1,0,0.688333,0.0833998,0.005,299.805,299.805,299.805,-0.0215027,-8.81059e-06,0,0.5,0.499999,0.5,0.5,0,5.35543e-05,101325,101325,0.865837
-0.00063628,1,0,0.688333,0.0833998,0,299.805,299.805,299.805,-0.0215027,-8.81059e-06,0,0.5,0.499999,0.5,0.5,0,5.35543e-05,101325,101325,0.865837
-0.00063479,1,0,0.69,0.0834009,0.005,299.806,299.806,299.806,-0.021462,-8.76256e-06,0,0.5,0.499999,0.5,0.5,0,5.33935e-05,101325,101325,0.865836
-0.00063479,1,0,0.69,0.0834009,0,299.806,299.806,299.806,-0.021462,-8.76256e-06,0,0.5,0.499999,0.5,0.5,0,5.33935e-05,101325,101325,0.865836
-0.0006333,1,0,0.691667,0.0834019,0.005,299.808,299.808,299.808,-0.0214211,-8.71091e-06,0,0.5,0.499999,0.5,0.5,0,5.32328e-05,101325,101325,0.865834
-0.00063181,1,0,0.691667,0.0834019,0,299.808,299.808,299.808,-0.0214211,-8.71091e-06,0,0.5,0.499999,0.5,0.5,0,5.32328e-05,101325,101325,0.865834
-0.00063032,1,0,0.693333,0.083403,0.005,299.809,299.809,299.809,-0.0213801,-8.6556e-06,0,0.5,0.499999,0.5,0.5,0,5.30712e-05,101325,101325,0.865833
-0.00063032,1,0,0.693333,0.083403,0,299.809,299.809,299.809,-0.0213801,-8.6556e-06,0,0.5,0.499999,0.5,0.5,0,5.30712e-05,101325,101325,0.865833
-0.000628829,1,0,0.695,0.083404,0.005,299.81,299.81,299.81,-0.021339,-8.59669e-06,0,0.5,0.499999,0.5,0.5,0,5.29085e-05,101325,101325,0.865831
-0.000627339,1,0,0.695,0.083404,0,299.81,299.81,299.81,-0.021339,-8.59669e-06,0,0.5,0.499999,0.5,0.5,0,5.29085e-05,101325,101325,0.865831
-0.000625849,1,0,0.696667,0.0834051,0.005,299.811,299.811,299.811,-0.0212977,-8.5343e-06,0,0.5,0.499999,0.5,0.5,0,5.27452e-05,101325,101325,0.86583
-0.000625849,1,0,0.696667,0.0834051,0,299.811,299.811,299.811,-0.0212977,-8.5343e-06,0,0.5,0.499999,0.5,0.5,0,5.27452e-05,101325,101325,0.86583
-0.000624359,1,0,0.698333,0.0834061,0.005,299.813,299.813,299.813,-0.0212563,-8.46852e-06,0,0.5,0.499999,0.5,0.5,0,5.25825e-05,101325,101325,0.865828
-0.000622869,1,0,0.698333,0.0834061,0,299.813,299.813,299.813,-0.0212563,-8.46852e-06,0,0.5,0.499999,0.5,0.5,0,5.25825e-05,101325,101325,0.865828
-0.000621379,1,0,0.7,0.0834071,0.005,299.814,299.814,299.814,-0.0212148,-8.39936e-06,0,0.5,0.499999,0.5,0.5,0,5.24185e-05,101325,101325,0.865827
-0.000621379,1,0,0.7,0.0834071,0,299.814,299.814,299.814,-0.0212148,-8.39936e-06,0,0.5,0.499999,0.5,0.5,0,5.24185e-05,101325,101325,0.865827
-0.000619889,1,0,0.701667,0.0834082,0.005,299.815,299.815,299.815,-0.0211732,-8.32676e-06,0,0.5,0.499999,0.5,0.5,0,5.22535e-05,101325,101325,0.865825
-0.000618399,1,0,0.701667,0.0834082,0,299.815,299.815,299.815,-0.0211732,-8.32676e-06,0,0.5,0.499999,0.5,0.5,0,5.22535e-05,101325,101325,0.865825
-0.000616908,1,0,0.703333,0.0834092,0.005,299.816,299.816,299.816,-0.0211314,-8.25074e-06,0,0.5,0.499999,0.5,0.5,0,5.20883e-05,101325,101325,0.865824
-0.000616908,1,0,0.703333,0.0834092,0,299.816,299.816,299.816,-0.0211314,-8.25074e-06,0,0.5,0.499999,0.5,0.5,0,5.20883e-05,101325,101325,0.865824
-0.000615418,1,0,0.705,0.0834102,0.005,299.817,299.817,299.817,-0.0210894,-8.1714e-06,0,0.5,0.499999,0.5,0.5,0,5.19224e-05,101325,101325,0.865822
-0.000613928,1,0,0.705,0.0834102,0,299.817,299.817,299.817,-0.0210894,-8.1714e-06,0,0.5,0.499999,0.5,0.5,0,5.19224e-05,101325,101325,0.865822
-0.000610948,1,0,0.706667,0.0834112,0.005,299.819,299.819,299.819,-0.0210474,-8.08923e-06,0,0.5,0.499999,0.5,0.5,0,5.17567e-05,101325,101325,0.865821
-0.000609458,1,0,0.706667,0.0834112,0,299.819,299.819,299.819,-0.0210474,-8.08923e-06,0,0.5,0.499999,0.5,0.5,0,5.17567e-05,101325,101325,0.865821
-0.000607968,1,0,0.708333,0.0834123,0.005,299.82,299.82,299.82,-0.0210051,-8.00525e-06,0,0.5,0.499999,0.5,0.5,0,5.15904e-05,101325,101325,0.865819
-0.000607968,1,0,0.708333,0.0834123,0,299.82,299.82,299.82,-0.0210051,-8.00525e-06,0,0.5,0.499999,0.5,0.5,0,5.15904e-05,101325,101325,0.865819
-0.000607968,1,0,0.71,0.0834133,0.005,299.821,299.821,299.821,-0.0209628,-7.92089e-06,0,0.5,0.499999,0.5,0.5,0,5.14239e-05,101325,101325,0.865818
-0.000607968,1,0,0.71,0.0834133,0,299.821,299.821,299.821,-0.0209628,-7.92089e-06,0,0.5,0.499999,0.5,0.5,0,5.14239e-05,101325,101325,0.865818
-0.000606478,1,0,0.711667,0.0834143,0.005,299.822,299.822,299.822,-0.0209203,-7.83767e-06,0,0.5,0.499999,0.5,0.5,0,5.12573e-05,101325,101325,0.865816
-0.000604988,1,0,0.711667,0.0834143,0,299.822,299.822,299.822,-0.0209203,-7.83767e-06,0,0.5,0.499999,0.5,0.5,0,5.12573e-05,101325,101325,0.865816
-0.000602007,1,0,0.713333,0.0834153,0.005,299.824,299.824,299.824,-0.0208776,-7.7569e-06,0,0.5,0.499999,0.5,0.5,0,5.109e-05,101325,101325,0.865815
-0.000600517,1,0,0.713333,0.0834153,0,299.824,299.824,299.824,-0.0208776,-7.7569e-06,0,0.5,0.499999,0.5,0.5,0,5.109e-05,101325,101325,0.865815
-0.000599027,1,0,0.715,0.0834163,0.005,299.825,299.825,299.825,-0.0208348,-7.67914e-06,0,0.5,0.499999,0.5,0.5,0,5.09215e-05,101325,101325,0.865813
-0.000599027,1,0,0.715,0.0834163,0,299.825,299.825,299.825,-0.0208348,-7.67914e-06,0,0.5,0.499999,0.5,0.5,0,5.09215e-05,101325,101325,0.865813
-0.000597537,1,0,0.716667,0.0834173,0.005,299.826,299.826,299.826,-0.0207919,-7.60381e-06,0,0.5,0.499999,0.5,0.5,0,5.07528e-05,101325,101325,0.865812
-0.000596047,1,0,0.716667,0.0834173,0,299.826,299.826,299.826,-0.0207919,-7.60381e-06,0,0.5,0.499999,0.5,0.5,0,5.07528e-05,101325,101325,0.865812
-0.00059306,1,0,0.718333,0.0834183,0.005,299.827,299.827,299.827,-0.0207488,-7.52915e-06,0,0.5,0.499999,0.5,0.5,0,5.0583e-05,101325,101325,0.865811
-0.000591562,1,0,0.718333,0.0834183,0,299.827,299.827,299.827,-0.0207488,-7.52915e-06,0,0.5,0.499999,0.5,0.5,0,5.0583e-05,101325,101325,0.865811
-0.000590072,1,0,0.72,0.0834193,0.005,299.828,299.828,299.828,-0.0207055,-7.45255e-06,0,0.5,0.499999,0.5,0.5,0,5.04133e-05,101325,101325,0.865809
-0.000590079,1,0,0.72,0.0834193,0,299.828,299.828,299.828,-0.0207055,-7.45255e-06,0,0.5,0.499999,0.5,0.5,0,5.04133e-05,101325,101325,0.865809
-0.000590086,1,0,0.721667,0.0834202,0.005,299.83,299.83,299.83,-0.0206621,-7.37114e-06,0,0.5,0.499999,0.5,0.5,0,5.0243e-05,101325,101325,0.865808
-0.000590086,1,0,0.721667,0.0834202,0,299.83,299.83,299.83,-0.0206621,-7.37114e-06,0,0.5,0.499999,0.5,0.5,0,5.0243e-05,101325,101325,0.865808
-0.000588596,1,0,0.723333,0.0834212,0.005,299.831,299.831,299.831,-0.0206186,-7.28261e-06,0,0.5,0.499999,0.5,0.5,0,5.00728e-05,101325,101325,0.865806
-0.000587106,1,0,0.723333,0.0834212,0,299.831,299.831,299.831,-0.0206186,-7.28261e-06,0,0.5,0.499999,0.5,0.5,0,5.00728e-05,101325,101325,0.865806
-0.000584126,1,0,0.725,0.0834222,0.005,299.832,299.832,299.832,-0.0205749,-7.18611e-06,0,0.5,0.499999,0.5,0.5,0,4.99021e-05,101325,101325,0.865805
-0.000582636,1,0,0.725,0.0834222,0,299.832,299.832,299.832,-0.0205749,-7.18611e-06,0,0.5,0.499999,0.5,0.5,0,4.99021e-05,101325,101325,0.865805
-0.000579656,1,0,0.726667,0.0834232,0.005,299.833,299.833,299.833,-0.020531,-7.08241e-06,0,0.5,0.499999,0.5,0.5,0,4.97305e-05,101325,101325,0.865803
-0.000578166,1,0,0.726667,0.0834232,0,299.833,299.833,299.833,-0.020531,-7.08241e-06,0,0.5,0.499999,0.5,0.5,0,4.97305e-05,101325,101325,0.865803
-0.000576675,1,0,0.728333,0.0834241,0.005,299.834,299.834,299.834,-0.0204869,-6.9739e-06,0,0.5,0.499999,0.5,0.5,0,4.95583e-05,101325,101325,0.865802
-0.000576675,1,0,0.728333,0.0834241,0,299.834,299.834,299.834,-0.0204869,-6.9739e-06,0,0.5,0.499999,0.5,0.5,0,4.95583e-05,101325,101325,0.865802
-0.000575185,1,0,0.73,0.0834251,0.005,299.835,299.835,299.835,-0.0204427,-6.86394e-06,0,0.5,0.499999,0.5,0.5,0,4.93849e-05,101325,101325,0.8658
-0.000573695,1,0,0.73,0.0834251,0,299.835,299.835,299.835,-0.0204427,-6.86394e-06,0,0.5,0.499999,0.5,0.5,0,4.93849e-05,101325,101325,0.8658
-0.000572205,1,0,0.731667,0.0834261,0.005,299.837,299.837,299.837,-0.0203984,-6.75616e-06,0,0.5,0.499999,0.5,0.5,0,4.92126e-05,101325,101325,0.865799
-0.000572205,1,0,0.731667,0.0834261,0,299.837,299.837,299.837,-0.0203984,-6.75616e-06,0,0.5,0.499999,0.5,0.5,0,4.92126e-05,101325,101325,0.865799
-0.000570715,1,0,0.733333,0.083427,0.005,299.838,299.838,299.838,-0.0203538,-6.65372e-06,0,0.5,0.499999,0.5,0.5,0,4.90388e-05,101325,101325,0.865797
-0.000569225,1,0,0.733333,0.083427,0,299.838,299.838,299.838,-0.0203538,-6.65372e-06,0,0.5,0.499999,0.5,0.5,0,4.90388e-05,101325,101325,0.865797
-0.000566245,1,0,0.735,0.083428,0.005,299.839,299.839,299.839,-0.0203091,-6.55925e-06,0,0.5,0.499999,0.5,0.5,0,4.88662e-05,101325,101325,0.865796
-0.000564754,1,0,0.735,0.083428,0,299.839,299.839,299.839,-0.0203091,-6.55925e-06,0,0.5,0.499999,0.5,0.5,0,4.88662e-05,101325,101325,0.865796
-0.000563264,1,0,0.736667,0.0834289,0.005,299.84,299.84,299.84,-0.0202642,-6.47431e-06,0,0.5,0.499999,0.5,0.5,0,4.86928e-05,101325,101325,0.865795
-0.000563264,1,0,0.736667,0.0834289,0,299.84,299.84,299.84,-0.0202642,-6.47431e-06,0,0.5,0.499999,0.5,0.5,0,4.86928e-05,101325,101325,0.865795
-0.000561774,1,0,0.738333,0.0834298,0.005,299.841,299.841,299.841,-0.0202191,-6.39982e-06,0,0.5,0.499999,0.5,0.5,0,4.85166e-05,101325,101325,0.865793
-0.000560284,1,0,0.738333,0.0834298,0,299.841,299.841,299.841,-0.0202191,-6.39982e-06,0,0.5,0.499999,0.5,0.5,0,4.85166e-05,101325,101325,0.865793
-0.000557304,1,0,0.74,0.0834308,0.005,299.842,299.842,299.842,-0.0201739,-6.33571e-06,0,0.5,0.499999,0.5,0.5,0,4.83407e-05,101325,101325,0.865792
-0.000555814,1,0,0.74,0.0834308,0,299.842,299.842,299.842,-0.0201739,-6.33571e-06,0,0.5,0.499999,0.5,0.5,0,4.83407e-05,101325,101325,0.865792
-0.000554324,1,0,0.741667,0.0834317,0.005,299.844,299.844,299.844,-0.0201284,-6.28127e-06,0,0.5,0.499999,0.5,0.5,0,4.81644e-05,101325,101325,0.86579
-0.000554324,1,0,0.741667,0.0834317,0,299.844,299.844,299.844,-0.0201284,-6.28127e-06,0,0.5,0.499999,0.5,0.5,0,4.81644e-05,101325,101325,0.86579
-0.000552834,1,0,0.743333,0.0834326,0.005,299.845,299.845,299.845,-0.0200828,-6.23469e-06,0,0.5,0.499999,0.5,0.5,0,4.79873e-05,101325,101325,0.865789
-0.000551343,1,0,0.743333,0.0834326,0,299.845,299.845,299.845,-0.0200828,-6.23469e-06,0,0.5,0.499999,0.5,0.5,0,4.79873e-05,101325,101325,0.865789
-0.000548363,1,0,0.745,0.0834335,0.005,299.846,299.846,299.846,-0.0200369,-6.19384e-06,0,0.5,0.499999,0.5,0.5,0,4.78109e-05,101325,101325,0.865787
-0.000546873,1,0,0.745,0.0834335,0,299.846,299.846,299.846,-0.0200369,-6.19384e-06,0,0.5,0.499999,0.5,0.5,0,4.78109e-05,101325,101325,0.865787
-0.000545383,1,0,0.746667,0.0834344,0.005,299.847,299.847,299.847,-0.0199909,-6.15569e-06,0,0.5,0.499999,0.5,0.5,0,4.76347e-05,101325,101325,0.865786
-0.000545383,1,0,0.746667,0.0834344,0,299.847,299.847,299.847,-0.0199909,-6.15569e-06,0,0.5,0.499999,0.5,0.5,0,4.76347e-05,101325,101325,0.865786
-0.000542403,1,0,0.748333,0.0834353,0.005,299.848,299.848,299.848,-0.0199447,-6.11758e-06,0,0.5,0.499999,0.5,0.5,0,4.74564e-05,101325,101325,0.865785
-0.000539423,1,0,0.748333,0.0834353,0,299.848,299.848,299.848,-0.0199447,-6.11758e-06,0,0.5,0.499999,0.5,0.5,0,4.74564e-05,101325,101325,0.865785
-0.000536442,1,0,0.75,0.0834362,0.005,299.849,299.849,299.849,-0.0198983,-6.07665e-06,0,0.5,0.499999,0.5,0.5,0,4.72773e-05,101325,101325,0.865783
-0.000536442,1,0,0.75,0.0834362,0,299.849,299.849,299.849,-0.0198983,-6.07665e-06,0,0.5,0.499999,0.5,0.5,0,4.72773e-05,101325,101325,0.865783
-0.000536442,1,0,0.751667,0.0834371,0.005,299.851,299.851,299.851,-0.0198516,-6.03084e-06,0,0.5,0.499999,0.5,0.5,0,4.70981e-05,101325,101325,0.865782
-0.000536442,1,0,0.751667,0.0834371,0,299.851,299.851,299.851,-0.0198516,-6.03084e-06,0,0.5,0.499999,0.5,0.5,0,4.70981e-05,101325,101325,0.865782
-0.000533462,1,0,0.753333,0.083438,0.005,299.852,299.852,299.852,-0.0198048,-5.97802e-06,0,0.5,0.499999,0.5,0.5,0,4.69181e-05,101325,101325,0.86578
-0.000530482,1,0,0.753333,0.083438,0,299.852,299.852,299.852,-0.0198048,-5.97802e-06,0,0.5,0.499999,0.5,0.5,0,4.69181e-05,101325,101325,0.86578
-0.000527502,1,0,0.755,0.0834389,0.005,299.853,299.853,299.853,-0.0197578,-5.91707e-06,0,0.5,0.499999,0.5,0.5,0,4.67376e-05,101325,101325,0.865779
-0.000527502,1,0,0.755,0.0834389,0,299.853,299.853,299.853,-0.0197578,-5.91707e-06,0,0.5,0.499999,0.5,0.5,0,4.67376e-05,101325,101325,0.865779
-0.000526011,1,0,0.756667,0.0834398,0.005,299.854,299.854,299.854,-0.0197106,-5.84685e-06,0,0.5,0.499999,0.5,0.5,0,4.65564e-05,101325,101325,0.865778
-0.000524521,1,0,0.756667,0.0834398,0,299.854,299.854,299.854,-0.0197106,-5.84685e-06,0,0.5,0.499999,0.5,0.5,0,4.65564e-05,101325,101325,0.865778
-0.000523031,1,0,0.758333,0.0834407,0.005,299.855,299.855,299.855,-0.0196632,-5.76739e-06,0,0.5,0.499999,0.5,0.5,0,4.63756e-05,101325,101325,0.865776
-0.000523031,1,0,0.758333,0.0834407,0,299.855,299.855,299.855,-0.0196632,-5.76739e-06,0,0.5,0.499999,0.5,0.5,0,4.63756e-05,101325,101325,0.865776
-0.000520051,1,0,0.76,0.0834415,0.005,299.856,299.856,299.856,-0.0196156,-5.6784e-06,0,0.5,0.499999,0.5,0.5,0,4.61943e-05,101325,101325,0.865775
-0.000517071,1,0,0.76,0.0834415,0,299.856,299.856,299.856,-0.0196156,-5.6784e-06,0,0.5,0.499999,0.5,0.5,0,4.61943e-05,101325,101325,0.865775
-0.00051409,1,0,0.761667,0.0834424,0.005,299.857,299.857,299.857,-0.0195677,-5.58073e-06,0,0.5,0.499999,0.5,0.5,0,4.60108e-05,101325,101325,0.865773
-0.00051409,1,0,0.761667,0.0834424,0,299.857,299.857,299.857,-0.0195677,-5.58073e-06,0,0.5,0.499999,0.5,0.5,0,4.60108e-05,101325,101325,0.865773
-0.0005126,1,0,0.763333,0.0834432,0.005,299.859,299.859,299.859,-0.0195196,-5.4748e-06,0,0.5,0.499999,0.5,0.5,0,4.58274e-05,101325,101325,0.865772
-0.00051111,1,0,0.763333,0.0834432,0,299.859,299.859,299.859,-0.0195196,-5.4748e-06,0,0.5,0.499999,0.5,0.5,0,4.58274e-05,101325,101325,0.865772
-0.00050813,1,0,0.765,0.0834441,0.005,299.86,299.86,299.86,-0.0194713,-5.36205e-06,0,0.5,0.499999,0.5,0.5,0,4.56441e-05,101325,101325,0.865771
-0.00050664,1,0,0.765,0.0834441,0,299.86,299.86,299.86,-0.0194713,-5.36205e-06,0,0.5,0.499999,0.5,0.5,0,4.56441e-05,101325,101325,0.865771
-0.00050515,1,0,0.766667,0.0834449,0.005,299.861,299.861,299.861,-0.0194227,-5.24332e-06,0,0.5,0.499999,0.5,0.5,0,4.54588e-05,101325,101325,0.865769
-0.00050515,1,0,0.766667,0.0834449,0,299.861,299.861,299.861,-0.0194227,-5.24332e-06,0,0.5,0.499999,0.5,0.5,0,4.54588e-05,101325,101325,0.865769
-0.00050366,1,0,0.768333,0.0834458,0.005,299.862,299.862,299.862,-0.0193738,-5.12052e-06,0,0.5,0.499999,0.5,0.5,0,4.52728e-05,101325,101325,0.865768
-0.00050217,1,0,0.768333,0.0834458,0,299.862,299.862,299.862,-0.0193738,-5.12052e-06,0,0.5,0.499999,0.5,0.5,0,4.52728e-05,101325,101325,0.865768
-0.000499189,1,0,0.77,0.0834466,0.005,299.863,299.863,299.863,-0.0193247,-4.99447e-06,0,0.5,0.499999,0.5,0.5,0,4.50876e-05,101325,101325,0.865767
-0.000497699,1,0,0.77,0.0834466,0,299.863,299.863,299.863,-0.0193247,-4.99447e-06,0,0.5,0.499999,0.5,0.5,0,4.50876e-05,101325,101325,0.865767
-0.000494719,1,0,0.771667,0.0834474,0.005,299.864,299.864,299.864,-0.0192753,-4.86654e-06,0,0.5,0.499999,0.5,0.5,0,4.49009e-05,101325,101325,0.865765
-0.000493229,1,0,0.771667,0.0834474,0,299.864,299.864,299.864,-0.0192753,-4.86654e-06,0,0.5,0.499999,0.5,0.5,0,4.49009e-05,101325,101325,0.865765
-0.000491739,1,0,0.773333,0.0834483,0.005,299.865,299.865,299.865,-0.0192256,-4.73602e-06,0,0.5,0.499999,0.5,0.5,0,4.47136e-05,101325,101325,0.865764
-0.000491739,1,0,0.773333,0.0834483,0,299.865,299.865,299.865,-0.0192256,-4.73602e-06,0,0.5,0.499999,0.5,0.5,0,4.47136e-05,101325,101325,0.865764
-0.000488758,1,0,0.775,0.0834491,0.005,299.867,299.867,299.867,-0.0191757,-4.60335e-06,0,0.5,0.499999,0.5,0.5,0,4.4525e-05,101325,101325,0.865762
-0.000485778,1,0,0.775,0.0834491,0,299.867,299.867,299.867,-0.0191757,-4.60335e-06,0,0.5,0.499999,0.5,0.5,0,4.4525e-05,101325,101325,0.865762
-0.000482798,1,0,0.776667,0.0834499,0.005,299.868,299.868,299.868,-0.0191255,-4.46836e-06,0,0.5,0.499999,0.5,0.5,0,4.43366e-05,101325,101325,0.865761
