"Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2","T","T.liquid","T.vapor","U:0","U:1","U:2","alpha.liquid","alpha.liquid_0","alpha.vapor","alphas","dgdt.liquid","dgdt.vapor","p","p_rgh","rho"
-0.000311435,1,0,0.343333,0.0832649,0,299.581,299.581,299.581,-0.0293101,-9.37945e-06,0,0.5,0.5,0.5,0.5,0,7.54945e-05,101327,101327,0.866116
-0.000312925,1,0,0.345,0.0832654,0.005,299.582,299.582,299.582,-0.0292869,-9.44156e-06,0,0.5,0.5,0.5,0.5,0,7.53966e-05,101327,101327,0.866115
-0.000312925,1,0,0.345,0.0832654,0,299.582,299.582,299.582,-0.0292869,-9.44156e-06,0,0.5,0.5,0.5,0.5,0,7.53966e-05,101327,101327,0.866115
-0.000312925,1,0,0.346667,0.083266,0.005,299.583,299.583,299.583,-0.0292637,-9.50003e-06,0,0.5,0.5,0.5,0.5,0,7.52981e-05,101327,101327,0.866113
-0.000312925,1,0,0.346667,0.083266,0,299.583,299.583,299.583,-0.0292637,-9.50003e-06,0,0.5,0.5,0.5,0.5,0,7.52981e-05,101327,101327,0.866113
-0.000312925,1,0,0.348333,0.0832665,0.005,299.584,299.584,299.584,-0.0292403,-9.55301e-06,0,0.5,0.5,0.5,0.5,0,7.52016e-05,101327,101327,0.866112
-0.000312925,1,0,0.348333,0.0832665,0,299.584,299.584,299.584,-0.0292403,-9.55301e-06,0,0.5,0.5,0.5,0.5,0,7.52016e-05,101327,101327,0.866112
-0.000314415,1,0,0.35,0.083267,0.005,299.586,299.586,299.586,-0.0292168,-9.59884e-06,0,0.5,0.5,0.5,0.5,0,7.51037e-05,101327,101327,0.86611
-0.000315905,1,0,0.35,0.083267,0,299.586,299.586,299.586,-0.0292168,-9.59884e-06,0,0.5,0.5,0.5,0.5,0,7.51037e-05,101327,101327,0.86611
-0.000315905,1,0,0.351667,0.0832675,0.005,299.587,299.587,299.587,-0.0291932,-9.63654e-06,0,0.5,0.5,0.5,0.5,0,7.50038e-05,101327,101327,0.866109
-0.000314415,1,0,0.351667,0.0832675,0,299.587,299.587,299.587,-0.0291932,-9.63654e-06,0,0.5,0.5,0.5,0.5,0,7.50038e-05,101327,101327,0.866109
-0.000315905,1,0,0.353333,0.083268,0.005,299.588,299.588,299.588,-0.0291695,-9.66635e-06,0,0.5,0.5,0.5,0.5,0,7.49069e-05,101327,101327,0.866107
-0.000318885,1,0,0.353333,0.083268,0,299.588,299.588,299.588,-0.0291695,-9.66635e-06,0,0.5,0.5,0.5,0.5,0,7.49069e-05,101327,101327,0.866107
-0.000320375,1,0,0.355,0.0832686,0.005,299.589,299.589,299.589,-0.0291456,-9.68942e-06,0,0.5,0.5,0.5,0.5,0,7.48094e-05,101327,101327,0.866106
-0.000318885,1,0,0.355,0.0832686,0,299.589,299.589,299.589,-0.0291456,-9.68942e-06,0,0.5,0.5,0.5,0.5,0,7.48094e-05,101327,101327,0.866106
-0.000317395,1,0,0.356667,0.0832691,0.005,299.59,299.59,299.59,-0.0291216,-9.7075e-06,0,0.5,0.5,0.5,0.5,0,7.4712e-05,101327,101327,0.866104
-0.000317395,1,0,0.356667,0.0832691,0,299.59,299.59,299.59,-0.0291216,-9.7075e-06,0,0.5,0.5,0.5,0.5,0,7.4712e-05,101327,101327,0.866104
-0.000318883,1,0,0.358333,0.0832696,0.005,299.592,299.592,299.592,-0.0290975,-9.72253e-06,0,0.5,0.5,0.5,0.5,0,7.46095e-05,101327,101327,0.866103
-0.000320371,1,0,0.358333,0.0832696,0,299.592,299.592,299.592,-0.0290975,-9.72253e-06,0,0.5,0.5,0.5,0.5,0,7.46095e-05,101327,101327,0.866103
-0.000321862,1,0,0.36,0.0832702,0.005,299.593,299.593,299.593,-0.0290733,-9.73595e-06,0,0.5,0.5,0.5,0.5,0,7.45056e-05,101327,101327,0.866101
-0.000321863,1,0,0.36,0.0832702,0,299.593,299.593,299.593,-0.0290733,-9.73595e-06,0,0.5,0.5,0.5,0.5,0,7.45056e-05,101327,101327,0.866101
-0.000321865,1,0,0.361667,0.0832707,0.005,299.594,299.594,299.594,-0.0290489,-9.74838e-06,0,0.5,0.5,0.5,0.5,0,7.44052e-05,101327,101327,0.8661
-0.000321865,1,0,0.361667,0.0832707,0,299.594,299.594,299.594,-0.0290489,-9.74838e-06,0,0.5,0.5,0.5,0.5,0,7.44052e-05,101327,101327,0.8661
-0.000323355,1,0,0.363333,0.0832713,0.005,299.595,299.595,299.595,-0.0290244,-9.75986e-06,0,0.5,0.5,0.5,0.5,0,7.43039e-05,101327,101327,0.866098
-0.000324846,1,0,0.363333,0.0832713,0,299.595,299.595,299.595,-0.0290244,-9.75986e-06,0,0.5,0.5,0.5,0.5,0,7.43039e-05,101327,101327,0.866098
-0.000326336,1,0,0.365,0.0832718,0.005,299.597,299.597,299.597,-0.0289998,-9.7705e-06,0,0.5,0.5,0.5,0.5,0,7.42009e-05,101327,101327,0.866097
-0.000326336,1,0,0.365,0.0832718,0,299.597,299.597,299.597,-0.0289998,-9.7705e-06,0,0.5,0.5,0.5,0.5,0,7.42009e-05,101327,101327,0.866097
-0.000324846,1,0,0.366667,0.0832723,0.005,299.598,299.598,299.598,-0.0289751,-9.78044e-06,0,0.5,0.5,0.5,0.5,0,7.35031e-05,101327,101327,0.866095
-0.000323355,1,0,0.366667,0.0832723,0,299.598,299.598,299.598,-0.0289751,-9.78044e-06,0,0.5,0.5,0.5,0.5,0,7.35031e-05,101327,101327,0.866095
-0.000323355,1,0,0.368333,0.0832729,0.005,299.599,299.599,299.599,-0.0289503,-9.79049e-06,0,0.5,0.5,0.5,0.5,0,7.28155e-05,101327,101327,0.866094
-0.000324846,1,0,0.368333,0.0832729,0,299.599,299.599,299.599,-0.0289503,-9.79049e-06,0,0.5,0.5,0.5,0.5,0,7.28155e-05,101327,101327,0.866094
-0.000327826,1,0,0.37,0.0832734,0.005,299.6,299.6,299.6,-0.0289254,-9.80239e-06,0,0.5,0.5,0.5,0.5,0,7.27223e-05,101327,101327,0.866092
-0.000329316,1,0,0.37,0.0832734,0,299.6,299.6,299.6,-0.0289254,-9.80239e-06,0,0.5,0.5,0.5,0.5,0,7.27223e-05,101327,101327,0.866092
-0.000329316,1,0,0.371667,0.083274,0.005,299.602,299.602,299.602,-0.0289004,-9.81789e-06,0,0.5,0.5,0.5,0.5,0,7.26289e-05,101327,101327,0.86609
-0.000327826,1,0,0.371667,0.083274,0,299.602,299.602,299.602,-0.0289004,-9.81789e-06,0,0.5,0.5,0.5,0.5,0,7.26289e-05,101327,101327,0.86609
-0.000327826,1,0,0.373333,0.0832745,0.005,299.603,299.603,299.603,-0.0288753,-9.83851e-06,0,0.5,0.5,0.5,0.5,0,7.25351e-05,101327,101327,0.866089
-0.000329316,1,0,0.373333,0.0832745,0,299.603,299.603,299.603,-0.0288753,-9.83851e-06,0,0.5,0.5,0.5,0.5,0,7.25351e-05,101327,101327,0.866089
-0.000329316,1,0,0.375,0.0832751,0.005,299.604,299.604,299.604,-0.0288502,-9.86549e-06,0,0.5,0.5,0.5,0.5,0,7.24395e-05,101327,101327,0.866087
-0.000327826,1,0,0.375,0.0832751,0,299.604,299.604,299.604,-0.0288502,-9.86549e-06,0,0.5,0.5,0.5,0.5,0,7.24395e-05,101327,101327,0.866087
-0.000327826,1,0,0.376667,0.0832756,0.005,299.605,299.605,299.605,-0.0288249,-9.89939e-06,0,0.5,0.5,0.5,0.5,0,7.23388e-05,101327,101327,0.866086
-0.000329316,1,0,0.376667,0.0832756,0,299.605,299.605,299.605,-0.0288249,-9.89939e-06,0,0.5,0.5,0.5,0.5,0,7.23388e-05,101327,101327,0.866086
-0.000330806,1,0,0.378333,0.0832762,0.005,299.607,299.607,299.607,-0.0287996,-9.94002e-06,0,0.5,0.5,0.5,0.5,0,7.2239e-05,101327,101327,0.866085
-0.000330806,1,0,0.378333,0.0832762,0,299.607,299.607,299.607,-0.0287996,-9.94002e-06,0,0.5,0.5,0.5,0.5,0,7.2239e-05,101327,101327,0.866085
-0.000332296,1,0,0.38,0.0832767,0.005,299.608,299.608,299.608,-0.0287742,-9.98644e-06,0,0.5,0.5,0.5,0.5,0,7.21396e-05,101327,101327,0.866083
-0.000333786,1,0,0.38,0.0832767,0,299.608,299.608,299.608,-0.0287742,-9.98644e-06,0,0.5,0.5,0.5,0.5,0,7.21396e-05,101327,101327,0.866083
-0.000333786,1,0,0.381667,0.0832773,0.005,299.609,299.609,299.609,-0.0287488,-1.00371e-05,0,0.5,0.5,0.5,0.5,0,7.20394e-05,101327,101327,0.866081
-0.000332296,1,0,0.381667,0.0832773,0,299.609,299.609,299.609,-0.0287488,-1.00371e-05,0,0.5,0.5,0.5,0.5,0,7.20394e-05,101327,101327,0.866081
-0.000332296,1,0,0.383333,0.0832778,0.005,299.61,299.61,299.61,-0.0287233,-1.00903e-05,0,0.5,0.5,0.5,0.5,0,7.19384e-05,101327,101327,0.86608
-0.000333786,1,0,0.383333,0.0832778,0,299.61,299.61,299.61,-0.0287233,-1.00903e-05,0,0.5,0.5,0.5,0.5,0,7.19384e-05,101327,101327,0.86608
-0.000333786,1,0,0.385,0.0832784,0.005,299.612,299.612,299.612,-0.0286978,-1.01445e-05,0,0.5,0.5,0.5,0.5,0,7.18381e-05,101327,101327,0.866078
-0.000332296,1,0,0.385,0.0832784,0,299.612,299.612,299.612,-0.0286978,-1.01445e-05,0,0.5,0.5,0.5,0.5,0,7.18381e-05,101327,101327,0.866078
-0.000332296,1,0,0.386667,0.0832789,0.005,299.613,299.613,299.613,-0.0286722,-1.01985e-05,0,0.5,0.5,0.5,0.5,0,7.17369e-05,101327,101327,0.866077
-0.000333786,1,0,0.386667,0.0832789,0,299.613,299.613,299.613,-0.0286722,-1.01985e-05,0,0.5,0.5,0.5,0.5,0,7.17369e-05,101327,101327,0.866077
-0.000335276,1,0,0.388333,0.0832795,0.005,299.614,299.614,299.614,-0.0286466,-1.02517e-05,0,0.5,0.5,0.5,0.5,0,7.16345e-05,101327,101327,0.866075
-0.000335276,1,0,0.388333,0.0832795,0,299.614,299.614,299.614,-0.0286466,-1.02517e-05,0,0.5,0.5,0.5,0.5,0,7.16345e-05,101327,101327,0.866075
-0.000336765,1,0,0.39,0.08328,0.005,299.615,299.615,299.615,-0.028621,-1.03037e-05,0,0.5,0.5,0.5,0.5,0,7.15337e-05,101327,101327,0.866074
-0.000338253,1,0,0.39,0.08328,0,299.615,299.615,299.615,-0.028621,-1.03037e-05,0,0.5,0.5,0.5,0.5,0,7.15337e-05,101327,101327,0.866074
-0.000338253,1,0,0.391667,0.0832806,0.005,299.616,299.616,299.616,-0.0285954,-1.03539e-05,0,0.5,0.5,0.5,0.5,0,7.1431e-05,101327,101327,0.866072
-0.000336765,1,0,0.391667,0.0832806,0,299.616,299.616,299.616,-0.0285954,-1.03539e-05,0,0.5,0.5,0.5,0.5,0,7.1431e-05,101327,101327,0.866072
-0.000336767,1,0,0.393333,0.0832812,0.005,299.618,299.618,299.618,-0.0285697,-1.04021e-05,0,0.5,0.5,0.5,0.5,0,7.1327e-05,101327,101327,0.866071
-0.000338257,1,0,0.393333,0.0832812,0,299.618,299.618,299.618,-0.0285697,-1.04021e-05,0,0.5,0.5,0.5,0.5,0,7.1327e-05,101327,101327,0.866071
-0.000338257,1,0,0.395,0.0832817,0.005,299.619,299.619,299.619,-0.0285441,-1.0448e-05,0,0.5,0.5,0.5,0.5,0,7.12263e-05,101327,101327,0.866069
-0.000336767,1,0,0.395,0.0832817,0,299.619,299.619,299.619,-0.0285441,-1.0448e-05,0,0.5,0.5,0.5,0.5,0,7.12263e-05,101327,101327,0.866069
-0.000336767,1,0,0.396667,0.0832823,0.005,299.62,299.62,299.62,-0.0285184,-1.0491e-05,0,0.5,0.5,0.5,0.5,0,7.11252e-05,101327,101327,0.866068
-0.000338257,1,0,0.396667,0.0832823,0,299.62,299.62,299.62,-0.0285184,-1.0491e-05,0,0.5,0.5,0.5,0.5,0,7.11252e-05,101327,101327,0.866068
-0.000339747,1,0,0.398333,0.0832829,0.005,299.621,299.621,299.621,-0.0284928,-1.05305e-05,0,0.5,0.5,0.5,0.5,0,7.10227e-05,101327,101327,0.866067
-0.000339747,1,0,0.398333,0.0832829,0,299.621,299.621,299.621,-0.0284928,-1.05305e-05,0,0.5,0.5,0.5,0.5,0,7.10227e-05,101327,101327,0.866067
-0.000339747,1,0,0.4,0.0832834,0.005,299.622,299.622,299.622,-0.0284672,-1.05657e-05,0,0.5,0.5,0.5,0.5,0,7.09193e-05,101327,101327,0.866065
-0.000339747,1,0,0.4,0.0832834,0,299.622,299.622,299.622,-0.0284672,-1.05657e-05,0,0.5,0.5,0.5,0.5,0,7.09193e-05,101327,101327,0.866065
-0.000339747,1,0,0.401667,0.083284,0.005,299.624,299.624,299.624,-0.0284416,-1.05956e-05,0,0.5,0.5,0.5,0.5,0,7.08197e-05,101327,101327,0.866063
-0.000339747,1,0,0.401667,0.083284,0,299.624,299.624,299.624,-0.0284416,-1.05956e-05,0,0.5,0.5,0.5,0.5,0,7.08197e-05,101327,101327,0.866063
-0.000339747,1,0,0.403333,0.0832846,0.005,299.625,299.625,299.625,-0.028416,-1.06195e-05,0,0.5,0.5,0.5,0.5,0,7.07201e-05,101327,101327,0.866062
-0.000339747,1,0,0.403333,0.0832846,0,299.625,299.625,299.625,-0.028416,-1.06195e-05,0,0.5,0.5,0.5,0.5,0,7.07201e-05,101327,101327,0.866062
-0.000341237,1,0,0.405,0.0832851,0.005,299.626,299.626,299.626,-0.0283905,-1.06362e-05,0,0.5,0.5,0.5,0.5,0,7.06188e-05,101327,101327,0.86606
-0.000342727,1,0,0.405,0.0832851,0,299.626,299.626,299.626,-0.0283905,-1.06362e-05,0,0.5,0.5,0.5,0.5,0,7.06188e-05,101327,101327,0.86606
-0.000342727,1,0,0.406667,0.0832857,0.005,299.627,299.627,299.627,-0.0283649,-1.06451e-05,0,0.5,0.5,0.5,0.5,0,7.0521e-05,101327,101327,0.866059
-0.000341237,1,0,0.406667,0.0832857,0,299.627,299.627,299.627,-0.0283649,-1.06451e-05,0,0.5,0.5,0.5,0.5,0,7.0521e-05,101327,101327,0.866059
-0.000341237,1,0,0.408333,0.0832863,0.005,299.629,299.629,299.629,-0.0283394,-1.06463e-05,0,0.5,0.5,0.5,0.5,0,7.04241e-05,101327,101327,0.866058
-0.000342727,1,0,0.408333,0.0832863,0,299.629,299.629,299.629,-0.0283394,-1.06463e-05,0,0.5,0.5,0.5,0.5,0,7.04241e-05,101327,101327,0.866058
-0.000342727,1,0,0.41,0.0832868,0.005,299.63,299.63,299.63,-0.028314,-1.064e-05,0,0.5,0.5,0.5,0.5,0,7.03268e-05,101327,101327,0.866056
-0.000341237,1,0,0.41,0.0832868,0,299.63,299.63,299.63,-0.028314,-1.064e-05,0,0.5,0.5,0.5,0.5,0,7.03268e-05,101327,101327,0.866056
-0.000341237,1,0,0.411667,0.0832874,0.005,299.631,299.631,299.631,-0.0282886,-1.06269e-05,0,0.5,0.5,0.5,0.5,0,7.0232e-05,101327,101327,0.866055
-0.000342727,1,0,0.411667,0.0832874,0,299.631,299.631,299.631,-0.0282886,-1.06269e-05,0,0.5,0.5,0.5,0.5,0,7.0232e-05,101327,101327,0.866055
-0.000344217,1,0,0.413333,0.083288,0.005,299.632,299.632,299.632,-0.0282632,-1.06087e-05,0,0.5,0.5,0.5,0.5,0,7.01367e-05,101327,101327,0.866053
-0.000344217,1,0,0.413333,0.083288,0,299.632,299.632,299.632,-0.0282632,-1.06087e-05,0,0.5,0.5,0.5,0.5,0,7.01367e-05,101327,101327,0.866053
-0.000344217,1,0,0.415,0.0832886,0.005,299.633,299.633,299.633,-0.0282378,-1.05871e-05,0,0.5,0.5,0.5,0.5,0,7.00418e-05,101327,101327,0.866052
-0.000344217,1,0,0.415,0.0832886,0,299.633,299.633,299.633,-0.0282378,-1.05871e-05,0,0.5,0.5,0.5,0.5,0,7.00418e-05,101327,101327,0.866052
-0.000342727,1,0,0.416667,0.0832891,0.005,299.635,299.635,299.635,-0.0282126,-1.05634e-05,0,0.5,0.5,0.5,0.5,0,6.99481e-05,101327,101327,0.86605
-0.000341237,1,0,0.416667,0.0832891,0,299.635,299.635,299.635,-0.0282126,-1.05634e-05,0,0.5,0.5,0.5,0.5,0,6.99481e-05,101327,101327,0.86605
-0.000341237,1,0,0.418333,0.0832897,0.005,299.636,299.636,299.636,-0.0281873,-1.05391e-05,0,0.5,0.5,0.5,0.5,0,6.98529e-05,101327,101327,0.866049
-0.000342727,1,0,0.418333,0.0832897,0,299.636,299.636,299.636,-0.0281873,-1.05391e-05,0,0.5,0.5,0.5,0.5,0,6.98529e-05,101327,101327,0.866049
-0.000345707,1,0,0.42,0.0832903,0.005,299.637,299.637,299.637,-0.0281621,-1.05154e-05,0,0.5,0.5,0.5,0.5,0,6.97611e-05,101327,101327,0.866047
-0.000347197,1,0,0.42,0.0832903,0,299.637,299.637,299.637,-0.0281621,-1.05154e-05,0,0.5,0.5,0.5,0.5,0,6.97611e-05,101327,101327,0.866047
-0.000347195,1,0,0.421667,0.0832909,0.005,299.638,299.638,299.638,-0.0281369,-1.04932e-05,0,0.5,0.5,0.5,0.5,0,6.96679e-05,101327,101327,0.866046
-0.000345703,1,0,0.421667,0.0832909,0,299.638,299.638,299.638,-0.0281369,-1.04932e-05,0,0.5,0.5,0.5,0.5,0,6.96679e-05,101327,101327,0.866046
-0.000344213,1,0,0.423333,0.0832914,0.005,299.639,299.639,299.639,-0.0281117,-1.04734e-05,0,0.5,0.5,0.5,0.5,0,6.95734e-05,101327,101327,0.866044
-0.000344215,1,0,0.423333,0.0832914,0,299.639,299.639,299.639,-0.0281117,-1.04734e-05,0,0.5,0.5,0.5,0.5,0,6.95734e-05,101327,101327,0.866044
-0.000344217,1,0,0.425,0.083292,0.005,299.641,299.641,299.641,-0.0280866,-1.04567e-05,0,0.5,0.5,0.5,0.5,0,6.94822e-05,101327,101327,0.866043
-0.000344217,1,0,0.425,0.083292,0,299.641,299.641,299.641,-0.0280866,-1.04567e-05,0,0.5,0.5,0.5,0.5,0,6.94822e-05,101327,101327,0.866043
-0.000344217,1,0,0.426667,0.0832926,0.005,299.642,299.642,299.642,-0.0280615,-1.04433e-05,0,0.5,0.5,0.5,0.5,0,6.93893e-05,101327,101327,0.866041
-0.000344217,1,0,0.426667,0.0832926,0,299.642,299.642,299.642,-0.0280615,-1.04433e-05,0,0.5,0.5,0.5,0.5,0,6.93893e-05,101327,101327,0.866041
-0.000345707,1,0,0.428333,0.0832931,0.005,299.643,299.643,299.643,-0.0280365,-1.0433e-05,0,0.5,0.5,0.5,0.5,0,6.92979e-05,101327,101327,0.86604
-0.000347197,1,0,0.428333,0.0832931,0,299.643,299.643,299.643,-0.0280365,-1.0433e-05,0,0.5,0.5,0.5,0.5,0,6.92979e-05,101327,101327,0.86604
-0.000347197,1,0,0.43,0.0832937,0.005,299.644,299.644,299.644,-0.0280115,-1.04252e-05,0,0.5,0.5,0.5,0.5,0,6.92062e-05,101327,101327,0.866038
-0.000345707,1,0,0.43,0.0832937,0,299.644,299.644,299.644,-0.0280115,-1.04252e-05,0,0.5,0.5,0.5,0.5,0,6.92062e-05,101327,101327,0.866038
-0.000345707,1,0,0.431667,0.0832943,0.005,299.645,299.645,299.645,-0.0279864,-1.04192e-05,0,0.5,0.5,0.5,0.5,0,6.91145e-05,101327,101327,0.866037
-0.000347197,1,0,0.431667,0.0832943,0,299.645,299.645,299.645,-0.0279864,-1.04192e-05,0,0.5,0.5,0.5,0.5,0,6.91145e-05,101327,101327,0.866037
-0.000347197,1,0,0.433333,0.0832949,0.005,299.647,299.647,299.647,-0.0279615,-1.04142e-05,0,0.5,0.5,0.5,0.5,0,6.90269e-05,101327,101327,0.866035
-0.000345707,1,0,0.433333,0.0832949,0,299.647,299.647,299.647,-0.0279615,-1.04142e-05,0,0.5,0.5,0.5,0.5,0,6.90269e-05,101327,101327,0.866035
-0.000345707,1,0,0.435,0.0832955,0.005,299.648,299.648,299.648,-0.0279365,-1.04092e-05,0,0.5,0.5,0.5,0.5,0,6.89378e-05,101327,101327,0.866034
-0.000347197,1,0,0.435,0.0832955,0,299.648,299.648,299.648,-0.0279365,-1.04092e-05,0,0.5,0.5,0.5,0.5,0,6.89378e-05,101327,101327,0.866034
-0.000348687,1,0,0.436667,0.083296,0.005,299.649,299.649,299.649,-0.0279115,-1.0404e-05,0,0.5,0.5,0.5,0.5,0,6.88484e-05,101327,101327,0.866033
-0.000348687,1,0,0.436667,0.083296,0,299.649,299.649,299.649,-0.0279115,-1.0404e-05,0,0.5,0.5,0.5,0.5,0,6.88484e-05,101327,101327,0.866033
-0.000347197,1,0,0.438333,0.0832966,0.005,299.65,299.65,299.65,-0.0278865,-1.03986e-05,0,0.5,0.5,0.5,0.5,0,6.87584e-05,101327,101327,0.866031
-0.000345707,1,0,0.438333,0.0832966,0,299.65,299.65,299.65,-0.0278865,-1.03986e-05,0,0.5,0.5,0.5,0.5,0,6.87584e-05,101327,101327,0.866031
-0.000345707,1,0,0.44,0.0832972,0.005,299.651,299.651,299.651,-0.0278616,-1.03935e-05,0,0.5,0.5,0.5,0.5,0,6.86699e-05,101327,101327,0.86603
-0.000347197,1,0,0.44,0.0832972,0,299.651,299.651,299.651,-0.0278616,-1.03935e-05,0,0.5,0.5,0.5,0.5,0,6.86699e-05,101327,101327,0.86603
-0.000348687,1,0,0.441667,0.0832978,0.005,299.653,299.653,299.653,-0.0278366,-1.03893e-05,0,0.5,0.5,0.5,0.5,0,6.85836e-05,101327,101327,0.866028
-0.000348687,1,0,0.441667,0.0832978,0,299.653,299.653,299.653,-0.0278366,-1.03893e-05,0,0.5,0.5,0.5,0.5,0,6.85836e-05,101327,101327,0.866028
-0.000348687,1,0,0.443333,0.0832984,0.005,299.654,299.654,299.654,-0.0278116,-1.03869e-05,0,0.5,0.5,0.5,0.5,0,6.84968e-05,101327,101327,0.866027
-0.000348687,1,0,0.443333,0.0832984,0,299.654,299.654,299.654,-0.0278116,-1.03869e-05,0,0.5,0.5,0.5,0.5,0,6.84968e-05,101327,101327,0.866027
-0.000348687,1,0,0.445,0.0832989,0.005,299.655,299.655,299.655,-0.0277866,-1.03868e-05,0,0.5,0.5,0.5,0.5,0,6.84101e-05,101327,101327,0.866025
-0.000348687,1,0,0.445,0.0832989,0,299.655,299.655,299.655,-0.0277866,-1.03868e-05,0,0.5,0.5,0.5,0.5,0,6.84101e-05,101327,101327,0.866025
-0.000348687,1,0,0.446667,0.0832995,0.005,299.656,299.656,299.656,-0.0277615,-1.0389e-05,0,0.5,0.5,0.5,0.5,0,6.83211e-05,101327,101327,0.866024
-0.000348687,1,0,0.446667,0.0832995,0,299.656,299.656,299.656,-0.0277615,-1.0389e-05,0,0.5,0.5,0.5,0.5,0,6.83211e-05,101327,101327,0.866024
-0.000347197,1,0,0.448333,0.0833001,0.005,299.657,299.657,299.657,-0.0277364,-1.03934e-05,0,0.5,0.5,0.5,0.5,0,6.82327e-05,101327,101327,0.866022
-0.000345707,1,0,0.448333,0.0833001,0,299.657,299.657,299.657,-0.0277364,-1.03934e-05,0,0.5,0.5,0.5,0.5,0,6.82327e-05,101327,101327,0.866022
-0.000345707,1,0,0.45,0.0833007,0.005,299.659,299.659,299.659,-0.0277113,-1.03996e-05,0,0.5,0.5,0.5,0.5,0,6.8145e-05,101327,101327,0.866021
-0.000347197,1,0,0.45,0.0833007,0,299.659,299.659,299.659,-0.0277113,-1.03996e-05,0,0.5,0.5,0.5,0.5,0,6.8145e-05,101327,101327,0.866021
-0.000350176,1,0,0.451667,0.0833013,0.005,299.66,299.66,299.66,-0.0276862,-1.04071e-05,0,0.5,0.5,0.5,0.5,0,6.80568e-05,101327,101327,0.866019
-0.000351664,1,0,0.451667,0.0833013,0,299.66,299.66,299.66,-0.0276862,-1.04071e-05,0,0.5,0.5,0.5,0.5,0,6.80568e-05,101327,101327,0.866019
-0.000351664,1,0,0.453333,0.0833018,0.005,299.661,299.661,299.661,-0.027661,-1.04155e-05,0,0.5,0.5,0.5,0.5,0,6.79688e-05,101327,101327,0.866018
-0.000350176,1,0,0.453333,0.0833018,0,299.661,299.661,299.661,-0.027661,-1.04155e-05,0,0.5,0.5,0.5,0.5,0,6.79688e-05,101327,101327,0.866018
-0.000348687,1,0,0.455,0.0833024,0.005,299.662,299.662,299.662,-0.0276357,-1.04247e-05,0,0.5,0.5,0.5,0.5,0,6.78838e-05,101327,101327,0.866017
-0.000348687,1,0,0.455,0.0833024,0,299.662,299.662,299.662,-0.0276357,-1.04247e-05,0,0.5,0.5,0.5,0.5,0,6.78838e-05,101327,101327,0.866017
-0.000348687,1,0,0.456667,0.083303,0.005,299.663,299.663,299.663,-0.0276104,-1.04347e-05,0,0.5,0.5,0.5,0.5,0,6.77967e-05,101327,101327,0.866015
-0.000348687,1,0,0.456667,0.083303,0,299.663,299.663,299.663,-0.0276104,-1.04347e-05,0,0.5,0.5,0.5,0.5,0,6.77967e-05,101327,101327,0.866015
-0.000348687,1,0,0.458333,0.0833036,0.005,299.665,299.665,299.665,-0.0275849,-1.04455e-05,0,0.5,0.5,0.5,0.5,0,6.77072e-05,101327,101327,0.866014
-0.000348687,1,0,0.458333,0.0833036,0,299.665,299.665,299.665,-0.0275849,-1.04455e-05,0,0.5,0.5,0.5,0.5,0,6.77072e-05,101327,101327,0.866014
-0.000348687,1,0,0.46,0.0833042,0.005,299.666,299.666,299.666,-0.0275595,-1.04575e-05,0,0.5,0.5,0.5,0.5,0,6.7621e-05,101327,101327,0.866012
-0.000348687,1,0,0.46,0.0833042,0,299.666,299.666,299.666,-0.0275595,-1.04575e-05,0,0.5,0.5,0.5,0.5,0,6.7621e-05,101327,101327,0.866012
-0.000350178,1,0,0.461667,0.0833047,0.005,299.667,299.667,299.667,-0.0275339,-1.04705e-05,0,0.5,0.5,0.5,0.5,0,6.75335e-05,101327,101327,0.866011
-0.000351668,1,0,0.461667,0.0833047,0,299.667,299.667,299.667,-0.0275339,-1.04705e-05,0,0.5,0.5,0.5,0.5,0,6.75335e-05,101327,101327,0.866011
-0.000351668,1,0,0.463333,0.0833053,0.005,299.668,299.668,299.668,-0.0275083,-1.04848e-05,0,0.5,0.5,0.5,0.5,0,6.74434e-05,101327,101327,0.866009
-0.000350178,1,0,0.463333,0.0833053,0,299.668,299.668,299.668,-0.0275083,-1.04848e-05,0,0.5,0.5,0.5,0.5,0,6.74434e-05,101327,101327,0.866009
-0.000348687,1,0,0.465,0.0833059,0.005,299.669,299.669,299.669,-0.0274825,-1.05002e-05,0,0.5,0.5,0.5,0.5,0,6.73543e-05,101327,101327,0.866008
-0.000348687,1,0,0.465,0.0833059,0,299.669,299.669,299.669,-0.0274825,-1.05002e-05,0,0.5,0.5,0.5,0.5,0,6.73543e-05,101327,101327,0.866008
-0.000350178,1,0,0.466667,0.0833065,0.005,299.67,299.67,299.67,-0.0274567,-1.05168e-05,0,0.5,0.5,0.5,0.5,0,6.72664e-05,101327,101327,0.866006
-0.000351668,1,0,0.466667,0.0833065,0,299.67,299.67,299.67,-0.0274567,-1.05168e-05,0,0.5,0.5,0.5,0.5,0,6.72664e-05,101327,101327,0.866006
-0.000351668,1,0,0.468333,0.0833071,0.005,299.672,299.672,299.672,-0.0274308,-1.05345e-05,0,0.5,0.5,0.5,0.5,0,6.71771e-05,101327,101327,0.866005
-0.000350178,1,0,0.468333,0.0833071,0,299.672,299.672,299.672,-0.0274308,-1.05345e-05,0,0.5,0.5,0.5,0.5,0,6.71771e-05,101327,101327,0.866005
